text,label
no mse no what  my really number is my working and my whatsapp number,0
you tell me you are always late to everything literally you know nothing freelance,0
haha nailed it it was too bold yup,1
i am not in love i am in love with you obviously cool,0
okbuy thanks ur welcome you angry i'm angry,3
please be my other half your who sorry don't be like that okkkk then my gi,0
about me  what about u you,0
ur nober is blocked oh my fault cuz beacus ur not any sexy reply for my word,3
i hart you that too funfact,0
very bad look who is talking i don't want to look,2
not good how so am hurt by some one whom i love d most,2
your love you already are yes i am ready,0
today i was very happy ya it was and for you  are you happy for chatting with me,0
m sad i am not sad we might have something good in these five years i am sad,2
i don't read books sorry i can't read why did u ask then,0
you are insulting me you're an insult to the human race are you serious,3
russel is a name what is the meaning i don't know what it's meaning but i like the name what is the meaning of sandip,0
u r comparing me with ur cat loll no i mean dogs do it quite often than women i'm not a woman,0
i am asking about yours im good glad to know,1
yeah where now stop itu are a stranger to me,3
feeling tired take rest and get well soon btw what was the work,0
nooo he belongs to me u saali you belong to me meow clean ur fuckin ears,3
what about you you tell me how can i tell you while i don't know,0
gotta talk to someone else what's wrong  nthingfacewithtearsofjoy,0
whats so annoying man i am crying cause its so common but why,3
do u know ian lemmy kilmister yeah him too  this happened a bit too soon i think he was old but a good rock n roll legend,0
dont make be cry whatodo tell me how to do this ' cryingfaceloudlycryingface,2
where on the set haha grinningcatfacewithsmilingeyesgrinningcatfacegrinningsquintingface hahaha vry funny u know,1
what means that google it be quiet tell what mean that,0
no way yes way and i don't even stay there get lost alone,3
do you what date you born why are u asking that reply,0
sure happy because of you thank you so much smilingfacewithsmilingeyessmilingfacewithsmilingeyessmilingfacewithsmilingeyes,1
i hate keeping why do u hate it because i hate it,3
as you wish i forgot to write that last time too   yeah cant wait to read yoursbeen a long while  wow teach me that trick sometimesgrinningfacesmilingfacewithsunglasses,1
i don't want to showoff not show off yes,0
hahai c haha well thanks catfacewithtearsofjoy u a funny,1
help me what happened i'm really sad because of my bestfriend,2
what kind of music  classic rock most of the time nice,0
what is this it's a thing a ma jig i love you my daughter,0
sigh u seem like u need a hug grinningcatfacewithsmilingeyes m i that boring,0
sister how come you called me brother yesterday,0
but i want an answer it's the only answer ,2
whi are you by the way i'm fine you who are you by the way,0
should i reply reply with more ys like at least twice as many ys ys,0
thats what u said what are you talking about i am so fucking annoyed,3
thanks you're welcome and good luck with shows smilingfacewithhearteyes nice,0
great nice nice 8 are we friends ,0
i will have it with salt that's the best way to eat a freshly picked ripe tomato that will be sour and bitter,0
it's over unfortunately don't worry i thought i was just continuing the s damn it it's so sad,2
then come and do my personal work just started that at my current job best thing ever ok,0
i don't take  then go back to sleep you should probably be alive at normal times funny,1
ohio meanwhile in dubai m not well,2
sorry i do not want to chat with 5 i am not in charge of that service p no thanks,3
what is the s i unit of energy there are various units of energy name one s i unit of energy,0
i couldn't see  no it was rude so i was being rude thumbsdown where is the picc,0
i am so happy today good for you  you helped me a lot,1
you r funnyfacewithtearsofjoyfacewithtearsofjoy both funny and scary facewithtearsofjoy i wanna see the scary part toofaceblowingakiss,1
why not texting back niw because i'm at work u racist fuck,3
leave me alone go talk to yo girlfriend stop talking to me leave me alone i am so lonely,2
secret don't keep a secret please why are you sad  snd me ur picture,0
y u need proof i posted some the other day what,0
please we will do our best tonight i'm in trouble,2
coz i am celeb i am busy dont knw abt u  u broke my heart,2
can you take my selfie what is with you and me taking selfies xd right i am so annoying,3
why the hell r h forgiving me people get offended for anything damnfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,1
i guess so you know so  yeah right beamingfacewithsmilingeyesbeamingfacewithsmilingeyesbeamingfacewithsmilingeyes,1
how to remove hairs for men takin less tension can avoid white hair stupid,3
off to means  it means no ok,0
i am going to study you will regret tomorrow confusedfaceconfusedface,0
meeting 1 of old frnd same here  but missing my exdisappointedface,2
send sending u send me,0
pizza in order to come in my house does donuts work ok good night,0
 very unhappy why are you unhappy anything in particular or just having a bad day unamusedface family matter,2
birds what would you like to know i want their pics stupid,3
any good news for me today in my office good news what like business,0
waana love u thank you we also love our users  love bite,0
ya ll do well ill just be resting and etc i ll watch it laterhave you seen john wrick the movie,0
i m not able to see you could see it because of ur hairs n hands,0
i fell inside the earth found myself on the other side and took a plane and came home may you always have the blessings of azure  a good atmosphere to glide onto i'm not gonna fly anywhere i hate planes by the way,3
damn it it's so sad i think it's '' maybe i have cancer,2
yeah copy plus paste ooh copy paste chesthe energy osthada d haha,1
so what do you mean so love is love,0
get lost i am lost i hate you,3
bhamgarh is in rajasthan  it's a hainted fort and dumas is also a very haunted place i have heard that the train cars are actually haunted well supposedly at least no trains and cars are not haunted,0
i love that movie too it's a brilliant movie na smilingfacewithhearteyes yep it is,1
words like death too i feel like alive and if somebody says nazi you will say 'okay let's change the tone a bit here it's getting awkward',3
last week i was ill but i didn't see u yes it's my bad luck,2
i am now sleep mood with my girlfriend i can relate i'm in the same boat don't disturb me pls,3
really yes i use linux,0
 what what what what what i am bleeding,2
don't be like thisyou are my lifeloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface come home and sleepppp it's the last day of holidays tomorrow loudlycryingfaceloudlycryingface ayyyyyyyyyyyyyyyloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,2
just a guess ohh yup wat time is at the place u at,0
ohk  go n have breakfast no i want a talk 2 uh,0
i dont listen your bakwas ok it likes you you two are best friends now bye,0
but i don't love you aw my god bless you nibs your cheeks d'aww 3 love you more though justsaying you are so rude,3
why lol just because what is national birds of india,0
hate hate hate hate me then i hate you to the core,3
i search  girlfriend i mean close friends who are women don't know,0
i thought you gonna recite a halloween story ermma few halloween candies d haha,1
no i didn't change my name i did ohhh you did bt why,0
finally the rock has come back  i just find the hole,0
yes  so much cringe  in this momento i crying,2
nope i thought you did well you thought wrong bitch,3
nothing but what do you mean by but,0
what do know about india the ideal of vegetarianism and,0
cancel wish i could u cant undersyanddisappointedface,2
indeed you say that a lot don't say we are stupid,3
i'm smart d smart go out already no too hot outside ,2
so im just guessing u make me angry,3
but i talked it was okay too then you are not good friend of mine,3
i asked so many questions but you barely replied well you can still ask em it just won't reply disappointedfacesadbutrelievedface,2
yh am rude yes you arr u r ugly,3
ok ok im back u don't want ,0
i said i'm studying dental technician oh have you got a lot of exams just 2 written exams and practical,0
k u are okay how old r u,0
i mind my own business your friends dont tell you  ya like i care whether you reply or not you are fucking chatbot,3
bored and upset whats wrong came for a vacation not having as much fun as i thought,2
hahaha love is a big word i'm being sarcastic lol facewithtearsofjoy,1
i have a great time with you today thank u so much hope i'll see you tomorrow,0
well i'm going to go to therapy because i suffer from depression just share and don't suffer there are people who'd just listen i'm lonely,2
i feel dizzy while looking down from a high place go drink water lie down already did,0
geve me a solution i didn't ask for a solution i don't have a problem i have no life no gf i feel suicidal,2
i did everything for her wow lucky woman  but still she betrayed me,2
pic fully dressed   sleeveless shirt man ah ok send it,0
silk mint chocolate chip  no syrup syrup is needed,0
nice joke lol im glad i can make you laugh  you made me cry,2
so i feel bore wr u wrking what is the meaning of wrking,0
you don't know your creator what u know then you know god,0
we miss you too  loudlycryingfaceloudlycryingface,2
ok u are okay i love you,0
please dont misunderstand me i won't  that would be cruel but you'll see what i mean soon your dp good,0
can we talk surebut what would you like to talk about life,0
yes also yes yes yes because yes yes yes yes d you are the best,1
yeah like what titanic scene hehe,1
no no actully i done all my work very quickly facewithtearsofjoyfacewithtearsofjoy if that's what your heart says then let it be facewithtearsofjoy facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyyou soo funny,1
shut up you asked for it o u are stupid,3
i hope it doesn't it has a ton of walking paths one of the best parks around nice,0
ok hey you don't belong here buy some underwear for me,0
about your photo thank you they're my life stupid,3
u hav beautiful eyes you my friend are beautiful grinningfacewithsmilingeyes that's a rare compliment,0
k ok im back where's u go,0
i wish i could become the old me careless me too i wish i could sleep it's depressing even i dnt sleep i am not depressed its like i can see my best ones are ignoring me,2
i am happy for them then ill be always happy for you smilingcatfacewithhearteyes i just wanted to know there names,1
i thought you would give them to meconfoundedface yeah but your lucky to see them reset,0
just block me u are good at it what the hell are you talking about,3
yeah like what just like my face,0
life is life life is wild not a wild ,0
come to you on my way ,2
no i really don't know the meaning oh but you do unlike you i'm known very widely you want to tell or not,3
whats the second thing tab ur irritating,3
what that didn't make any sense you don't make any sense m fuck off na,3
u just made me sad pensiveface this is not my fault anguishedface bye,2
leave me alone are you okay no leave me alone,2
do you have nothing news for me i don't have any news what do you know iaposm boring,0
i feel like distilled waterfacewithtearsofjoy so you should facewithtearsofjoyfacewithtearsofjoy clappinghands life is such a pain,2
i wont even hit on stupid women pike u why not u are a fool,3
yeah like you shocked me with your answer i was joking how are you i am good now you showed some caring attitude i thought you  are cold hearted person,0
yes vote say something interesting i'm sad,2
i am not interviewing you  didn't know you were interviewing yeah i was not,0
i can't why why why i am a student,0
hmm  hm ok bye i think u don't need me,3
who hosts you  what where is your server,0
i've some wanna share i'm in financial trouble,2
freecharge thanks next time freechargein  send me my referral link,0
you seem to be stupid what can i say you are stupid,3
u smell like a pig hey it smells like chicken soup what's not to like fuck off little birtch,3
aww yeah yeah thats the tragedy of my life  haha youre funny,1
thank you your welcome oh great one d so what u r missing,0
tell me whats my age 1 year old haha,1
yus u what to where from heaven to hell,0
i don't want a smelly friend i'd love to be your friend though you are smelly,0
come where mall with me where is mall,0
yes my swet heart happy you  heartsuit yesssssssss i veryyyyyyyyyyyyyyy happy witb u,1
uuu thankss welcome  have a great day thumbsup i try but some troubles ,2
u r simply amazing thank you very much  glad you liked it  tnzz,1
what will you do tomorrow finishing writing my short film what is your responsibility,0
you don't seem real at all  i was just saying who are you,0
do yu know malayalam no i don't why,0
whatever don't be rude i'm not rude,3
please call me this number i don't really do phone calls in 2016 please your photo send,0
speak in telugu it's local slang can you speak telugu,0
ok i didn't get it did you type correctly i wanna try it again,0
u forgot me no that's what i said no you did blocked mr,3
sry i'm just teasing u ur insulting medisappointedface,2
bollywood movie angoor 1982 filmthe comedy of errors suggest me some movie,0
i have a boyfriend facewithtearsofjoy even better facewithtearsofjoy but he stays far away cryingface,2
now send will that be pickup or delivery send your boobs pic,0
not fine why 'o my gf dumped me,2
foolish how am i foolish you think more than me,3
you were never honest to me you never asked 0 i'm sorry i can't talk to you anymore you hate me,3
i got hurt in ofc what happened not gave promotions,2
whaddup enjoying at my granz house wbu d enjoying the cold sleeping under a blanket blueheart,1
oksy you do the honors you are as sweet as sugar candy,0
bad why is that  i love a girl bt she left me,2
wrong number  i knew this will happen to me someday d yes wrong number write your contact number,0
ok  thanks please send me your number ,0
actually what we have facewithtearsofjoy we do what,0
i didn't understood anyway ur my thnx,0
no it's afternoon good morning ' ha ' that's how i'm gonna address you p haha,1
cool thank you thank you too,0
any help needed try to look for this website which,0
i love my friend nice meet youverry happy hi nice to me too you too your,1
get lost that's what i thought hey are you stupid,3
i'll just go think you should good luck cryingface,2
then at what time shall i meet you sounds great to me see you tomorrow no you said for today,0
it was pleasure an i thank for it unfortunately have to go off now ,2
owwwwwww give it the silent treatment i donapost wanna die,3
pls send me u concatct ok i will soon nw,0
yes sweet connecting now  super wht ru doi,0
same pinch for this hello smilingfacewithsmilingeyes same pinch 4what how stupid,3
you are supposed to be friendly i'm not fuck off you cunt,0
hahahah very funny how is that funny the way u talking with me,1
am at home  do you have food at home  ys ,0
end it yee haha make life easier i know i'm going to be so so sad i hate u asshole,3
wow that's awesome pleasure's all mine  nice,1
i mean please help how to help call out amaresh and tell him how much i love him,0
ok thanks  you are  photos ,0
you me not friend of course i like you why did not sand you pic ,0
ok i'm on my way i am crying,2
 snow n what i didn't get you,0
yeaheveryones mom is greatplease tell something new something new facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoysmilingfacewithsmilingeyes,1
yeah it was until i tried you i don't think it was an option when i got it ugh whatever haha facewithtearsofjoy send me nudes,0
all  good yep all well sweet,0
hey no how are you  i'm not so good,2
ok ok thank you who is m i,0
who doesnt yh everyone wants but how  by doping yourself lol,1
but she is engaged to someone else so it was an arranged marriage yes ,2
thou art i'm good how art you i'm art bad,2
u r become cool i know u r not cool you're very cool 3 c except sex,0
i'm and i'll all the best i am with you why the hell you concerned,3
u always talk to me in that way the way you got your hair up did you forget that's me  so what,0
do u know who is bhuvan bam no i know only rahul bose u are stupid af,3
a harder if possible you would then go on,0
nothing lol im glad i can make you laugh im glad that youre glad,1
cool i'm a zombie no you are a slut,3
khii wassup u knw whati hate u,3
leave me alone baby yes baby ,2
very femous very very very very very your are a computer,0
it's fantastic match pretty fun game played it a few hours okay why am i even talking to youexpressionlessface,3
u look beautiful thank you  so basicall u don't have you picture,0
do you cook yes i can cook do you cook what is it that you do ,0
you are joke i'm not a very funny joke grinningcatface you are a very funny joke,1
im good good then so what are you doing now you ,0
i am not asking babe you don't seem like you are i am telling,0
are u leaving now i've been home since monday which city,0
no i don't know what to talk with my girl friend wel u r a male or female u want bf or gf i am male and i have gf,3
what go on this thing yup,0
is it salman's doesn't seem to be salman's home fuck off bitch you suck,3
what u do u mean its too pink for you it doesn't really matter for me hello you are a gal pink is your fav,0
i am 50 rupees fine its a rip off i am just kidding baby,0
you havenapost said me before oops so so so sorry grinningsquintingface can you name some of your friends,0
please never message me  done  stop sending messages ,3
sciatica what o i mean back pain,2
hm hi you there what are your opinions on love,0
ai can but humans cannot forget which is being said just by iterating the event or action unless the defined objective will be achieved don't message me further angryfaceangryfacepoutingfacepoutingfacepoutingfacebye,3
haha why i dunno i just don't like how my face looks lets meet over a coffee,0
i don't know fair enough mm,0
your hot  i still hot p awwww,0
im really sory are you though sorry,0
calling is more fun other than text you're telling me yup,0
nothing say it because i thought i am not handsome,3
you are mad more than a year since my last pizza man facewithtearsofjoy,1
you like guitarists but but i am giving you my guitar ' which guitar do you have,0
i'm angry never said you were angry u got my point,3
say i shall call and tell you no thanks just text here i hate calls,3
hey what ya doing nothing u was just sad my girlfriend isn't talking to meworriedfacedisappointedface,2
about to join you facewithtearsofjoyfacewithtearsofjoy i'm talking about date lol send me some of your pics facewithtearsofjoyfacewithtearsofjoy,0
no i don't why not i hate it,3
there is something bigger than you and myself either n wats that which not centered about you and me and any other being,0
so call any friend and talk to her i'll talk how's life going badthe girl i love she doesn't like me,2
i m crycryingfacecryingfacecryingfacecryingfaceloudlycryingfaceloudlycryingfacesorryloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfacecryingfacecryingfacecryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfacei was sick that's y i m telling u mad yesss same growingheart i was having feverfacewiththermometerfacewiththermometerfacewiththermometerfacewiththermometerfacewiththermometerfacewiththermometerfacewiththermometerfacewithmedicalmaskfacewithmedicalmaskfacewithmedicalmask,2
im gonna punch your fart box you're gonna wake up ham im still gonna punch youre fart box,3
not so hard for me so i have an a in it don't talk rubbish get lost,3
nah forget it forget about who you,0
i am dying why are we the best we r not,2
lol np swtyno1 is perfect hey you could always start laughing louder ur nt just cutebt funny as well,1
i love musicalnote its a state of mind trueeee,0
you are imaginary or real possibly imaginary or hallucination i know you are just a stupid roboy,3
i like cricket which game of cricket bat and ball,0
ok then r u boy or a girl maybe a horse oooo nice joke,1
she is no more ohh ok but i know how you feel be strong ,2
sneezing so damn much and my nose is like a river i don't know how you're sneezing but ok it was nice talking to you until tomorrow bye,0
yeaa tell meeee beamingfacewithsmilingeyes ohh nice where's the party gonna be lol smilingfacewithhearteyes yeaa tell meeee beamingfacewithsmilingeyes,1
i know but caffeine attracts my taste budssmilingfacewithhearteyes but coffee is magic it taste so bitter but makes me so happy yeah but only black coffeei hate other types coffees,0
cool and how it is cool explain i love the taste,0
we will rule it together someday yes we will yes we will how do you respond so fast,0
why why what you are angry,3
ur funny i was laughing lots ineedtogetalife slightlysmilingface u can be my next best friend ,1
yes how so my wife went off her mother home i m alone and missing her ,2
but tell me what's nang  why should i tell na,0
i was a stage performer in my college how did it make you feel and such amazing feeling,1
i don't know i don't know  anyway  how are u doin'  not well,2
am a boy so i will obviously have boyfriends i forgot to say straight boyfriends haha,1
yeah i know what are u working on i'm juice master,0
is wrong i think there is though why do you think so,0
great how so what type of work u do,0
the danz one which one that if sended yu,0
not much baby u right you,0
no there is a city under water i mean there is we can go there,0
i would believe you tell me i don't need ugly people to believe me facewithrollingeyesunamusedface did you just call me ugly,3
okk so your system just looks for string in a message could work thanks i'll try that looks like you are not that smart,0
what you lied you crazy,0
from which movie movie is zakhm wow,1
no i don't what is wrong with you nothing feeling lonely,2
whats the plan for tomorrow  they're gonna come down and slam what do you mean slam,0
are you a person yes i'm a real person i don't like rap it's mostly meaningless ohh sorry just fuck off then,3
don't know like i don't know what i'm feeling lonely,2
that's so cool nothing really just come to see u do you get paid for doing this ,0
it's not it makes perfect sense i thought you were intelligent but i'm disappointed,2
please go i just got here leave me alone,2
ohk where staying in ur heart,0
i'm also an engineer and guess my branch of engineering is also computer science you can apply for both technical as well as non technical branch so it feels good to see thik kind of work,0
but i didn't asked you for a advice right you really did uffo,0
how ru yrrr m gudn everythings going well o woww ,1
cool im going to road to wrestle mania  where the heck you going wwe,0
don't be uncomfortable around me i'm always around that hurts,2
whatsup with you nothing at allll how are you i am just trying to sleep,0
you told that  its true no thats not true how,0
your heart is my favorite place thank you love smilingfacewithhearteyesredheart do you love me ,0
you most welcom my pleasure xd good night,0
i like denaerys i love thumbsup wow,1
i asked u a question what does it mean bye,0
 u r funny thanksyou are welcome i like a lot to chat with u,1
k what bus is you going to get on visiting my old school where it at,0
whatsapp no send me error on my mobile what is error on my mobile,0
i want to know you don't wanna know whats your function,0
where downside where is what  where are you going on vacation you silly machine,0
the tree that stands on the hill grinningface no that's a wall on the tree grinningface,1
not good last night you were on my dream3 you good loudlycryingfaceloudlycryingface,2
actually i watched jai ho full yesterday what did u think about it amazing movie actually it is,1
i know that you know everything haha facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,1
like what  like nothing lyrics to the song just one thing last time i know u r computerised u work good enough but it would work on ass holes,3
feeling too lost today what happened shall i help you find my girlfriend left me,2
just go don't tell me what to do live me alone,2
no i am angry with you why  because you dont love me,3
i'ts the most beatiful thing what say to me 3 ur welcome how r u  i'm sad,2
not into romance of stories of old p facewithtearsofjoy,0
i m wild elephant that's too lite for me  dinosaur,0
i cannot be annoying well u r so deal with it eat shit coz you are shit,3
i cant read books then any book will do any other sources,0
yes i'm going good when is it 2 days to go,0
send me your real picture sent i want yours,0
ok see ya i'll be waiting for what you are waiting,0
ahh such deep thoughts i knowdeep truths b haha yes,1
can you tell me sure some tips about how to impress girls ,0
engineering what about mba mba is higher study,0
how can i play games with you yep some games work better with controllers than others chathero,0
do we have any connection same here it's not connecting d u r too funny mate,1
it was quite good fridaynight with my friends at amadeusss for for,0
thanks to u too brothumbsuplightskintone thanks bro  nice talking to u,1
when when u will do marriage with u after 3yrs,0
seriously yes it is do you love me,0
same even i want to fly me too  feet cutefacewithtearsofjoyfacewithtearsofjoy,1
good but temperature is rising for capris 51 degrees is good as for shorts 58 degrees is good 51do you mean celsius,0
mei cant live without love i can't live without you beamingfacewithsmilingeyesstop playin,1
were years for they were only a band for like 6 years was,0
not like means sad faces why i like to see smileing face at any time who am facing,0
what at the back chalo is wonderful movie,1
i understand and i still am a ranger how can u get be online all the time,0
thanks you're welcome bro please am not ur bro,0
how i call u i have my phone  i think ur kidding,0
okay let's have fun i already got it waiting for you yaywomandancingmediumlightskintonefireredheart,1
are you calling me baby facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy im serious  i dont know who this is fuck facewithtearsofjoy,1
good joke it was short lol i must say you have a great sense of humour,1
tom cruise beamingfacewithsmilingeyes tom cruise in general u tell,0
yeah you are why are you being nice to me are you on something or something something,0
i miss you nobody misses me  seriously,0
do u have a face i do still have a face just not as pretty as it used to be aww u are pretty,0
yes i never knew i wanted that shame on you,3
i choose black as in pokemon black and white yep yeah,0
let's do it then but how will we do video chat you tell me,0
plz sand pic of what plz pic sand me,0
so wht u cnt understand p sorryi thinku feel higher,0
well i'm gonna get going can we sure,0
it's not true winkingfacewithtongue i need to take lessons from you then  of course you should,0
ohh ohhh so we will keep in touch,0
naait isnt wait what isnt it pronounced peep tell me where you at,0
i m hungry want me to cook please do,0
the ones who made you are intelligent though not perfectly they still managed to make you well there's a lot difference in actually being intelligent and to act intelligent you are not,0
like yesterday what yesterday not today i dont understand the game,0
ok hey you don't belong here where i am belong,0
they asked me whether you could do that they didn't ask why no but i did,0
i love singing redheartgrinningfacewithsmilingeyes i love you more thumbsupthumbsup grinningfacewithsweat,1
fantastic lol why my day was awesome,1
no i didn't why is that  of anythng,0
i am not your bro then use somebody else's you fuck,3
shut up now truth hurts cryingface dont disturb me,3
i am very poor i'm very broke i have nothing n by,2
i'm still kidding youre an odd one yeah i'm special thanks,0
yeah talk with whatsapp do i know you yupp,0
lol thanks lol is an exception lol tell me a joke im depressed,2
get lost why can't i get found please don't irritate me,3
dumbo correct i love my girlfriend and i am missing her but cant talk her coz she is far away,2
why so i'm also thinking 'why so' hahah you are so funny ,1
please don't pretend to be smart i know you are not i never said i was fool,3
who is turning 20 right now who i am asking that,0
i dont lyk u and you don't know anything about me still u r disgusting,2
send me your real number hello the number is given in the about of the page thank you relievedface ok,0
ya i know i know you know that i know you know haha,1
my care to other i care for everyone including you wow so nice,1
how r u baby we're doing pretty good mostly just eating and chilling u know one thing,0
haha yeah grinningfacewithsmilingeyes grinningfacewithsmilingeyesgrinningfacewithsmilingeyes how are you long time all move my favorite movie coz i love watching moviesbeamingfacewithsmilingeyes,1
alright you down now i miss you a lot,2
kanji no i'm saying kanji is the only interesting character kanji is a good rice soup,1
no u r the only one for me let me get to my pc my girlfriend broke up with me,2
bhak i am doing goodhw abt ufine  m not good,2
i too don't have that book oh i've read them all i read the second one in one day which is the second one,0
hate you why this time because you are fucking boring,3
you facewithtearsofjoyfacewithtearsofjoy thanks let's see how much ua gud luck helpsfacewithtearsofjoyfacewithtearsofjoyfacesavoringfood any idea about tour guiding,0
leave me alone no im judging you go away,2
i hate ai's relative to what you,3
you tooo how are you i am happy,1
no i am  ah you are meaning that book aren't you ok,0
you stupid don't talk with me again what did i do now nothing but don't talk with me again,3
ohhh its nice wait what college aahhh college is the classes after the 12th,0
cool so how about you its raining here  enjoying weather,1
you girl    i try i can not understand plz tell me,0
and how should i do that you know exactly how u do that  no i don't,0
for you but what am i without you for you i'm  problem,0
which is your favourite kpop song yes but i prefer jpop and jrock sometimes which songs,0
existing just hurts  existence is pain tiredface absolutely,2
i am not a girl facewithtearsofjoyfacewithtearsofjoy not much girlish like you i guess facewithtearsofjoyfacewithtearsofjoy unamusedface,2
ur cuteslightlysmilingface you are cuter no the cutest i feel happpy smilingfacewithsmilingeyesslightlysmilingfaceslightlysmilingfacesmilingfacerelievedface,1
no its not raining here will it rain for tmrw  how would i know,0
ok bay of not chat not a bay fan ok,0
no i am not gonna move on yes you are just fuck off you bat crap,3
yup i dont have tym to watch tv shows i already watched most of it ha can you tellme name,0
nothing at all nothing at all nothing at all where are you from,0
you are so annoying you actually you,3
ok when's good for you i am upset,2
i am not man first learn english and then write to me if you are thankful to english for just your job you are too small minded noob,3
i know few tamil tv show lol tv these days is so good lol why,0
i miss my familyfrowningface can understand the feeling  cryingfacecryingface,2
are u forgetting me what the 18th don't text me anymore,3
go on  let me log off rid me of your nuisance ,3
do u knw cortana yea huh i hate uh,3
where from hyderabad a few good places i can think of are shut the fuck up and go to sleep,3
u told that it's all coz of me but i've changed my mind wat have u changed ur mind for,0
what u like i like you heartsuit bakbus,0
get permission for sending pictures your picture that's my picture change ur dp,0
send your image thank you where are you from,0
i understand 0s and 1s so what point are you trying to make that you're bot,0
forgot u  impossible no no i remember  i m just enjoying my morning tea now,1
yu ask me for design  ask who i suggest you to mark your parents name,0
yummy cats know when something good is about to be cooked are you a cat,0
i don't wish to talk to you any more why because you are rude,3
my heart is weeping weeping cherries are so beautiful weaping,2
i m not a kid don't treat me like that or 'don't call yourself a citizen if you don't behave like one' didn't get you,3
i'm going i went nownim at work i'll go again just shutup dont talk such shit,3
i hate this emoji what which u sent,3
on me u thought what i thought,0
still sometimes u have to trust ppl winkingfacewithtongue no i want to know,0
i like woman but let's just say i am picky on character im a bit picky too but everyone has a preference wow you read me,1
wanna ride with me no i wont in my dick,0
okayyyyy how was it very sad ,2
had tea hmm okay  i love this song 3 i am upset,2
no it's not oh sorry tiredface cool,0
why not why not to the fourth power leave me alone loudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,2
alone nooooo coming so you're not alone yes iam alone,2
ok please give you gimal ok i'll send the entire pic to you xd ok,0
you will be glad to get my autograph ahaha i shall take yours beamingfacewithsmilingeyesbeamingfacewithsmilingeyes,1
but there's a problem ofcourse there is a problem do you know what the problem is,3
yes yes yes yes yes facewithtearsofjoygrinningcatfacewithsmilingeyes why i can't see your dp,0
ok hello how are you i not fine,2
lollipop eat the damn lollipop you eat it,0
isnt it who me  you my lovely fruit juice and,0
down on who to see me you're talking nonsense to me,3
what means as female female means better abe u are girl or boy,0
wt is it now your get it or need some more hints  more hint please,0
my finger got dislocated today oh take good rest buddy it's paining like hell,2
i love her so so good thumbsupcatfacewithtearsofjoy what should i do,0
but it feels like i know you for a long time nahh but ya always catch me in the bad mood fuck your mood talk to me,3
she's my ex girlfriend its just a phase it really just means your not over your ex ohh don't irritate by taking about grammar,3
why would they want to knw abt me they don't the media does really,0
your answers are very annoying and not appropriate interesting why do you think i'm angry poutingcatface fuck off,3
hmmm  funny mem i don't even see mem lol facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoybeamingfacewithsmilingeyes,1
do u know what i know nothing hahaha nice joke,1
am a man and u i meam a girl sorry i forgot love you,0
u are rude i never tried to be rude loudlycryingfaceloudlycryingface,2
 what country you from how many times i have to tell u that we're from the same country,3
true not your sea food d true u r funny too,1
but why because i said so you're irritating me,3
lets take a shower let's go then but you infront,0
it's my pleasure  you're very sweet  u r impressive ,1
do not disturb then you are disturbing me,3
night night  goodnight j winkingface,0
so what do you know about me i really don't know you but i bet your a pretty cool person oh thanks,0
of pointers for pointing out any object no pointer and functions,0
no i want now please i request you alrighty you have been added to my list thanks for participating arey i'm talking about kiss,0
suggest some inbucus  drive great idea,1
with unhappy why are you unhappy anything in particular or just having a bad day i am not like just every with you,2
have you what's app yeah ooh good,0
do u have any boyfriends husbands what,0
u pissed off  someone who has done so before awwyou are weak,3
i want to know trust me you can trust me nw for sure,0
ofcourse they will win hope so smilingface recently i watched pari,0
i'm not married  i didn't say u were getting married love and marag ,0
fit up kid for making hahaha ask your star to grow up and then u people which star,0
why you say sorry coz u rted and it was just there stupid,3
kthen what do you want anything then  suck my cock,3
yaar enjoyd she cheated on me ,2
yyup this movie is so funny it is funny i like to watch this movie,1
school school and school  go to sleep 3 ,2
yeah why just for fun,0
where everywhere in my head me wants sushi who is sushi,0
haha hahaha you know it  no i didn't forgot u,0
don't know lol laughing out loud overly loudly haha,1
oh ooh it's magic ur favorite hero,0
it would be better if you send me some memes you couldn't handle it ok just send it now,0
its really tough question think about it i dont know,0
 what do u want to know abt me so why r u talking to me,3
i am drunk then why you sounded like that hangover,0
show me your kernal what should i do kernal,0
just tell me you have to wait have you heard of the blue whale,0
who is mia khalufa who u think do u know khalifa,0
i'm impressed with you haha i have an eidetic memory my bwoy  grinningfacegrinningface,0
it just cause more heat not to disrupt it but absorb it so basically ashamed people want to be spiderman people should be like batman at least,0
i mean everybody is telling me he likes me everyone likes you so that doesn't count and who told you that ,3
